Name,Age,Pos,GP,G,A,P,PIM,+/-,TOI,ES,PP,SH,ESG,PPG,SHG,GWG,OTG,ESA,PPA,SHA,GWA,OTA,ESP,PPP,SHP,GWP,OTP,PPP%,G/60,A/60,P/60,ESG/60,ESA/60,ESP/60,PPG/60,PPA/60,PPP/60,G/GP,A/GP,P/GP,SHOTS,SH%,HITS,BS,FOW,FOL,FO%
Nathan MacKinnon,28,1,68,42,74,116,34,28,1371,1092,274,3,32,10,0,9,2,42,32,0,13,3,74,42,0,22,5,36.2,1.621,2.856,4.477,1.550,2.035,3.585,1.926,6.165,8.091,0.618,1.088,1.706,330,12.7,49,56,506,582,46.51
Nikita Kucherov,30,1,66,40,74,114,22,2,1309,1072,237,0,28,12,0,6,1,43,31,0,13,1,71,43,0,19,2,37.7,1.666,3.082,4.748,1.424,2.188,3.612,2.761,7.133,9.895,0.606,1.121,1.727,259,15.4,38,28,2,2,50.00
Connor McDavid,26,1,63,25,81,106,30,29,1293,1072,194,26,18,6,1,4,1,53,28,0,14,2,71,34,1,18,3,32.1,1.104,3.578,4.682,0.959,2.824,3.783,1.759,8.208,9.967,0.397,1.286,1.683,213,11.7,98,32,378,354,51.64
David Pastrnak,27,1,69,41,55,96,45,19,1194,961,230,2,29,12,0,4,0,34,21,0,10,2,63,33,0,14,2,34.4,1.791,2.402,4.192,1.574,1.845,3.419,2.717,4.755,7.473,0.594,0.797,1.391,331,12.4,56,18,5,13,27.78
Artemi Panarin,32,1,67,38,55,93,22,11,1203,977,225,0,28,10,0,4,1,28,26,1,11,2,56,36,1,15,3,38.7,1.697,2.456,4.152,1.539,1.539,3.078,2.383,6.197,8.580,0.567,0.821,1.388,238,16.0,16,14,1,9,10.00
Mikko Rantanen,27,1,68,34,56,90,46,12,1387,1102,283,1,22,12,0,7,0,31,25,0,9,2,53,37,0,16,2,41.1,1.297,2.136,3.433,1.056,1.488,2.544,2.243,4.673,6.916,0.500,0.824,1.324,228,14.9,47,41,230,204,53.00
William Nylander,27,1,66,36,51,87,20,-1,1193,940,195,57,24,9,3,7,2,28,22,1,9,2,52,31,4,16,4,35.6,1.645,2.330,3.975,1.392,1.623,3.015,2.511,6.139,8.650,0.545,0.773,1.318,263,13.7,25,23,42,48,46.67
J.T. Miller,30,1,68,33,54,87,47,30,1176,882,223,70,22,9,2,8,2,30,24,0,8,2,52,33,2,16,4,37.9,1.485,2.429,3.914,1.320,1.800,3.119,2.129,5.677,7.806,0.485,0.794,1.279,156,21.2,186,50,678,548,55.30
Leon Draisaitl,28,1,65,33,53,86,64,20,1250,1015,197,37,17,16,0,6,1,35,16,2,12,2,52,32,2,18,3,37.2,1.462,2.347,3.809,0.927,1.908,2.835,4.493,4.493,8.987,0.508,0.815,1.323,181,18.2,43,20,677,498,57.62
Auston Matthews,26,1,65,55,27,82,4,22,1264,1020,196,47,40,15,0,8,3,17,9,1,3,0,57,24,1,11,3,29.3,2.409,1.183,3.592,2.170,0.922,3.093,4.230,2.538,6.768,0.846,0.415,1.262,276,19.9,75,76,581,505,53.50
Sam Reinhart,28,1,68,48,31,79,25,19,1214,866,222,125,16,27,5,9,2,26,5,0,7,0,42,32,5,16,2,40.5,2.092,1.351,3.443,0.978,1.589,2.566,6.427,1.190,7.617,0.706,0.456,1.162,186,25.8,54,57,202,255,44.20
Elias Pettersson,25,1,68,31,48,79,10,16,1173,863,225,84,20,11,0,9,2,29,17,2,2,0,49,28,2,11,2,35.4,1.398,2.165,3.563,1.226,1.777,3.003,2.580,3.988,6.568,0.456,0.706,1.162,180,17.2,102,57,318,316,50.16
Quinn Hughes,24,0,68,13,64,77,30,36,1485,1210,233,41,11,2,0,2,1,37,27,0,10,3,48,29,0,12,4,37.7,0.463,2.280,2.743,0.481,1.618,2.099,0.453,6.109,6.561,0.191,0.941,1.132,164,7.9,23,42,0,0,0.00
Kirill Kaprizov,26,1,61,35,41,76,28,12,1271,1017,250,3,23,12,0,7,2,20,21,0,5,1,43,33,0,12,3,43.4,1.625,1.904,3.529,1.334,1.160,2.495,2.824,4.941,7.765,0.574,0.672,1.246,216,16.2,47,34,0,1,0.00
Mitchell Marner,26,1,62,25,51,76,16,20,1279,966,189,123,17,7,1,2,0,34,17,0,6,3,51,24,1,8,3,31.6,1.134,2.314,3.448,1.021,2.042,3.063,2.144,5.207,7.351,0.403,0.823,1.226,145,17.2,53,46,2,10,16.67
Matthew Tkachuk,26,1,67,22,54,76,76,12,1122,866,240,15,16,5,1,1,0,28,26,0,12,2,44,31,1,13,2,40.8,1.053,2.584,3.637,0.992,1.736,2.727,1.116,5.804,6.920,0.328,0.806,1.134,237,9.3,117,26,3,5,37.50
Cale Makar,25,0,63,17,57,74,14,15,1498,1085,249,163,10,6,1,0,0,28,26,3,9,3,38,32,4,9,3,43.2,0.648,2.173,2.821,0.527,1.475,2.001,1.372,5.945,7.317,0.270,0.905,1.175,191,8.9,33,117,0,0,0.00
Brayden Point,27,1,67,36,37,73,12,-13,1210,992,215,2,25,11,0,8,0,24,13,0,8,0,49,24,0,16,0,32.9,1.598,1.643,3.241,1.353,1.299,2.653,2.742,3.241,5.983,0.537,0.552,1.090,186,19.4,14,37,228,267,46.06
Filip Forsberg,29,1,68,35,36,71,36,15,1135,916,218,0,28,7,0,9,3,20,16,0,4,0,48,23,0,13,3,32.4,1.631,1.678,3.309,1.617,1.155,2.772,1.697,3.878,5.574,0.515,0.529,1.044,276,12.7,124,36,11,9,55.00
Sebastian Aho,26,1,64,27,44,71,28,20,1174,887,182,104,19,7,1,7,2,23,20,1,12,2,42,27,2,19,4,38.0,1.294,2.108,3.402,1.204,1.458,2.662,2.162,6.177,8.339,0.422,0.688,1.109,179,15.1,39,13,457,386,54.21
Robert Thomas,24,1,67,21,50,71,38,9,1253,956,191,105,15,5,1,3,0,32,16,2,10,2,47,21,3,13,2,29.6,0.900,2.144,3.044,0.843,1.798,2.640,1.401,4.483,5.884,0.313,0.746,1.060,137,15.3,15,35,687,627,52.28
Mathew Barzal,26,1,65,20,49,69,34,1,1206,1017,186,2,15,5,0,4,2,30,19,0,9,4,45,24,0,13,6,34.8,0.918,2.250,3.168,0.816,1.632,2.448,1.485,5.643,7.128,0.308,0.754,1.062,191,10.5,42,37,29,31,48.33
Jason Robertson,24,1,69,23,45,68,20,16,1105,940,163,0,16,7,0,3,0,29,16,0,5,2,45,23,0,8,2,33.8,1.086,2.124,3.210,0.887,1.608,2.496,2.229,5.096,7.325,0.333,0.652,0.986,194,11.9,56,28,0,0,0.00
Roman Josi,33,0,68,17,50,67,37,13,1468,1201,237,29,9,8,0,4,1,30,19,1,10,3,39,27,1,14,4,40.3,0.613,1.802,2.415,0.397,1.322,1.719,1.783,4.235,6.018,0.250,0.735,0.985,218,7.8,40,119,0,0,0.00
Victor Hedman,33,0,65,12,55,67,60,12,1487,1138,206,143,8,4,0,2,0,31,24,0,12,1,39,28,0,14,1,41.8,0.447,2.047,2.494,0.389,1.509,1.898,1.075,6.452,7.527,0.185,0.846,1.031,137,8.8,51,86,0,0,0.00
Brock Boeser,26,1,68,36,30,66,8,27,1124,898,225,0,21,15,0,4,1,23,7,0,8,3,44,22,0,12,4,33.3,1.695,1.412,3.107,1.237,1.355,2.592,3.524,1.644,5.168,0.529,0.441,0.971,181,19.9,46,24,9,11,45.00
Sidney Crosby,36,1,66,32,34,66,32,4,1206,978,222,5,24,8,0,3,0,25,9,0,2,0,49,17,0,5,0,25.8,1.446,1.537,2.983,1.338,1.394,2.732,1.959,2.204,4.162,0.485,0.515,1.000,232,13.8,81,30,884,625,58.58
Carter Verhaeghe,28,1,68,30,36,66,32,17,1080,886,193,0,22,8,0,7,1,23,13,0,5,0,45,21,0,12,1,31.8,1.470,1.764,3.234,1.314,1.374,2.688,2.193,3.563,5.756,0.441,0.529,0.971,221,13.6,51,17,33,43,43.42
Aleksander Barkov,28,1,62,18,48,66,20,23,1172,852,204,116,13,5,0,4,0,23,23,2,11,2,36,28,2,15,2,42.4,0.891,2.377,3.268,0.886,1.567,2.453,1.419,6.527,7.946,0.290,0.774,1.065,170,10.6,89,46,531,394,57.41
Zach Hyman,31,1,64,46,19,65,40,29,1176,984,188,3,33,13,0,6,0,15,4,0,3,1,48,17,0,9,1,26.2,2.199,0.908,3.108,1.885,0.857,2.742,3.885,1.195,5.080,0.719,0.297,1.016,229,20.1,59,34,7,9,43.75
Jesper Bratt,25,1,67,22,43,65,8,-3,1146,894,198,53,16,6,0,6,0,25,17,1,7,1,41,23,1,13,1,35.4,1.031,2.015,3.046,0.961,1.502,2.463,1.627,4.610,6.237,0.328,0.642,0.970,208,10.6,53,28,8,13,38.10
Noah Dobson,23,0,66,8,57,65,32,14,1514,1253,184,76,7,1,0,2,0,33,23,1,7,4,40,24,1,9,4,36.9,0.288,2.052,2.340,0.304,1.435,1.740,0.295,6.784,7.078,0.121,0.864,0.985,152,5.3,76,154,0,0,0.00
Chris Kreider,32,1,67,33,31,64,22,22,1137,823,221,92,18,13,2,5,1,20,10,1,8,2,38,23,3,13,3,35.9,1.559,1.464,3.023,1.174,1.305,2.479,3.155,2.427,5.583,0.493,0.463,0.955,209,15.8,84,16,32,54,37.21
Vincent Trocheck,30,1,67,24,40,64,49,9,1280,972,218,88,13,11,0,5,1,30,10,0,7,0,43,21,0,12,1,32.8,1.007,1.679,2.687,0.718,1.657,2.376,2.702,2.456,5.159,0.358,0.597,0.955,175,13.7,149,65,726,500,59.22
Evan Bouchard,24,0,65,15,49,64,24,24,1374,1152,199,22,9,6,0,6,2,27,22,0,11,2,36,28,0,17,4,43.8,0.604,1.974,2.578,0.432,1.297,1.730,1.662,6.095,7.757,0.231,0.754,0.985,174,8.6,55,90,0,0,0.00
Nicholas Suzuki,24,1,67,26,37,63,26,-19,1275,994,225,56,17,9,0,1,1,18,19,0,8,4,35,28,0,9,5,44.4,1.095,1.559,2.654,0.919,0.973,1.892,2.148,4.536,6.684,0.388,0.552,0.940,154,16.9,59,35,572,499,53.41
Jack Hughes,22,1,51,21,42,63,12,-14,1250,1021,223,4,14,7,0,4,2,22,20,0,4,1,36,27,0,8,3,42.9,1.186,2.372,3.557,0.967,1.520,2.487,2.207,6.306,8.514,0.412,0.824,1.235,230,9.1,9,22,118,199,37.22
Tim Stützle,21,1,65,16,47,63,26,-9,1275,1029,203,42,15,1,0,2,2,32,15,0,7,3,47,16,0,9,5,25.4,0.695,2.040,2.735,0.807,1.721,2.528,0.272,4.074,4.345,0.246,0.723,0.969,171,9.4,89,37,214,254,45.73
Brandon Hagel,25,1,67,23,39,62,65,-1,1168,974,72,121,21,2,0,1,1,34,5,0,2,2,55,7,0,3,3,11.3,1.058,1.794,2.851,1.158,1.875,3.033,1.485,3.713,5.198,0.343,0.582,0.925,155,14.8,42,36,23,33,41.07
Brad Marchand,35,1,69,27,34,61,64,7,1159,841,205,111,18,7,2,6,2,17,17,0,5,1,35,24,2,11,3,39.3,1.215,1.530,2.745,1.115,1.053,2.169,1.775,4.310,6.084,0.391,0.493,0.884,182,14.8,91,30,22,27,44.90
Joel Eriksson Ek,26,1,66,29,31,60,52,16,1239,858,233,147,16,12,1,5,0,24,7,0,3,1,40,19,1,8,1,31.7,1.276,1.364,2.641,1.016,1.525,2.541,2.807,1.637,4.444,0.439,0.470,0.909,232,12.5,154,46,684,702,49.35
Steven Stamkos,33,1,64,27,33,60,26,-22,1102,881,219,1,13,14,0,6,0,16,17,0,5,0,29,31,0,11,0,51.7,1.377,1.683,3.060,0.830,1.021,1.851,3.586,4.354,7.940,0.422,0.516,0.938,197,13.7,62,33,275,241,53.29
Clayton Keller,25,1,64,27,32,59,26,-21,1146,948,196,1,19,8,0,4,0,15,17,0,7,1,34,25,0,11,1,42.4,1.325,1.570,2.895,1.127,0.890,2.017,2.288,4.862,7.150,0.422,0.500,0.922,188,14.4,17,27,26,34,43.33
Bo Horvat,28,1,65,27,32,59,35,4,1195,967,177,50,18,9,0,6,3,23,8,1,7,1,41,17,1,13,4,28.8,1.250,1.482,2.732,1.030,1.316,2.346,2.808,2.496,5.305,0.415,0.492,0.908,202,13.4,53,33,632,540,53.92
Nazem Kadri,33,1,67,23,36,59,39,4,1101,903,188,8,17,6,0,3,2,28,8,0,9,1,45,14,0,12,3,23.7,1.122,1.757,2.879,1.011,1.665,2.675,1.711,2.281,3.992,0.343,0.537,0.881,219,10.5,53,22,463,501,48.03
Gustav Nyquist,34,1,68,18,41,59,8,10,1059,834,180,43,14,3,1,3,0,25,15,1,7,1,39,18,2,10,1,30.5,0.900,2.050,2.949,0.888,1.586,2.474,0.878,4.391,5.270,0.265,0.603,0.868,127,14.2,31,36,13,20,39.39
Jonathan Marchessault,33,1,66,37,21,58,30,0,1066,848,217,0,30,7,0,3,0,14,7,0,5,1,44,14,0,8,1,24.1,1.893,1.074,2.967,1.928,0.900,2.828,1.759,1.759,3.519,0.561,0.318,0.879,223,16.6,83,19,6,15,28.57
Travis Konecny,26,1,62,27,31,58,61,13,1186,901,181,104,19,3,5,4,0,25,5,1,8,1,44,8,6,12,1,13.8,1.321,1.517,2.838,1.224,1.611,2.835,0.961,1.602,2.563,0.435,0.500,0.935,205,13.2,61,18,24,39,38.10
Joe Pavelski,39,1,69,24,34,58,20,6,1006,846,157,3,14,10,0,3,1,26,8,0,6,1,40,18,0,9,2,31.0,1.244,1.762,3.006,0.863,1.602,2.465,3.322,2.657,5.979,0.348,0.493,0.841,168,14.3,59,61,296,289,50.60
Matt Duchene,32,1,67,23,35,58,16,14,1013,876,124,11,17,6,0,7,2,26,9,0,6,2,43,15,0,13,4,25.9,1.220,1.856,3.076,1.042,1.593,2.635,2.590,3.885,6.475,0.343,0.522,0.866,149,15.4,26,41,306,245,55.54
Kevin Fiala,27,1,67,22,36,58,56,-2,1073,887,184,1,13,9,0,1,1,21,15,0,3,0,34,24,0,4,1,41.4,1.101,1.802,2.904,0.787,1.272,2.059,2.621,4.369,6.990,0.328,0.537,0.866,188,11.7,54,22,8,23,25.81
Mark Scheifele,30,1,59,19,39,58,32,21,1210,1024,182,2,14,5,0,3,1,28,11,0,9,1,42,16,0,12,2,27.6,0.958,1.967,2.925,0.834,1.667,2.501,1.669,3.673,5.342,0.322,0.661,0.983,127,15.0,56,32,507,533,48.75
Ryan Nugent-Hopkins,30,1,64,16,42,58,32,11,1185,883,193,107,13,3,0,3,0,21,18,3,8,1,34,21,3,11,1,36.2,0.759,1.993,2.752,0.827,1.336,2.164,0.871,5.225,6.096,0.250,0.656,0.906,141,11.4,38,29,210,233,47.40
Mika Zibanejad,30,1,66,21,36,57,30,16,1191,861,218,111,9,10,2,3,2,21,14,1,7,2,30,24,3,10,4,42.1,0.961,1.648,2.610,0.570,1.330,1.900,2.499,3.498,5.997,0.318,0.545,0.864,167,12.6,39,51,441,451,49.44
Brock Nelson,32,1,66,29,27,56,20,-4,1079,884,175,19,19,9,1,1,0,19,8,0,6,0,38,17,1,7,0,30.4,1.466,1.365,2.831,1.171,1.171,2.343,2.803,2.492,5.295,0.439,0.409,0.848,211,13.7,31,35,297,342,46.48
Roope Hintz,27,1,67,26,30,56,20,22,1033,814,151,67,17,6,3,6,2,20,9,1,2,0,37,15,4,8,2,26.8,1.352,1.560,2.911,1.121,1.319,2.440,2.132,3.198,5.331,0.388,0.448,0.836,151,17.2,29,28,272,217,55.62
Ryan O'Reilly,32,1,68,24,32,56,14,8,1189,876,203,109,10,14,0,1,0,23,9,0,10,3,33,23,0,11,3,41.1,1.068,1.424,2.492,0.604,1.389,1.993,3.634,2.336,5.970,0.353,0.471,0.824,155,15.5,24,49,693,582,54.35
Josh Morrissey,28,0,66,8,48,56,40,22,1454,1253,193,6,7,1,0,1,0,35,13,0,12,3,42,14,0,13,3,25.0,0.300,1.800,2.100,0.305,1.523,1.827,0.282,3.663,3.945,0.121,0.727,0.848,163,4.9,75,88,0,0,0.00
Brady Tkachuk,24,1,64,30,25,55,110,-2,1134,928,202,3,21,9,0,1,1,19,6,0,1,0,40,15,0,2,1,27.3,1.488,1.240,2.727,1.272,1.151,2.423,2.502,1.668,4.170,0.469,0.391,0.859,277,10.8,218,29,150,121,55.35
Jake Guentzel,29,1,53,22,33,55,16,11,1241,998,239,4,18,4,0,2,0,22,11,0,3,0,40,15,0,5,0,27.3,1.203,1.805,3.008,1.225,1.497,2.721,1.136,3.124,4.260,0.415,0.623,1.038,194,11.3,42,24,5,13,27.78
Adrian Kempe,27,1,62,21,34,55,52,8,1128,841,183,103,17,2,2,3,0,18,15,1,4,1,35,17,3,7,1,30.9,1.081,1.750,2.831,1.173,1.242,2.415,0.634,4.753,5.386,0.339,0.548,0.887,203,10.3,95,25,2,7,22.22
Anze Kopitar,36,1,67,20,35,55,8,8,1172,877,182,112,12,7,1,4,0,22,11,2,4,1,34,18,3,8,1,32.7,0.917,1.604,2.521,0.735,1.348,2.083,2.065,3.246,5.311,0.299,0.522,0.821,110,18.2,28,57,723,585,55.28
Lucas Raymond,21,1,67,20,35,55,24,-21,1044,869,168,6,16,4,0,3,2,26,9,0,7,1,42,13,0,10,3,23.6,1.029,1.800,2.829,0.989,1.607,2.595,1.278,2.875,4.153,0.299,0.522,0.821,124,16.1,59,20,3,5,37.50
Claude Giroux,35,1,65,19,36,55,22,-5,1210,926,179,103,16,2,1,1,1,24,11,1,1,0,40,13,2,2,1,23.6,0.870,1.648,2.517,0.956,1.435,2.391,0.616,3.389,4.005,0.292,0.554,0.846,154,12.3,31,24,538,398,57.48
Adam Fox,25,0,57,12,43,55,26,16,1395,1083,225,86,8,4,0,3,0,19,23,1,9,2,27,27,1,12,2,49.1,0.543,1.946,2.490,0.466,1.107,1.573,1.121,6.443,7.564,0.211,0.754,0.965,100,12.0,36,94,0,0,0.00
Mats Zuccarello,36,1,58,11,44,55,24,2,1115,876,237,2,6,5,0,1,0,20,24,0,6,1,26,29,0,7,1,52.7,0.612,2.448,3.059,0.425,1.416,1.841,1.309,6.282,7.591,0.190,0.759,0.948,141,7.8,23,43,21,35,37.50
Dylan Larkin,27,1,55,26,28,54,39,-3,1191,900,198,92,14,10,2,4,1,17,11,0,6,3,31,21,2,10,4,38.9,1.428,1.538,2.966,1.018,1.236,2.254,3.291,3.620,6.911,0.473,0.509,0.982,166,15.7,32,23,548,454,54.69
Alex DeBrincat,26,1,67,23,31,54,32,-2,1072,878,191,2,13,10,0,1,0,23,8,0,7,3,36,18,0,8,3,33.3,1.152,1.553,2.705,0.795,1.407,2.202,2.800,2.240,5.041,0.343,0.463,0.806,183,12.6,47,30,14,20,41.18
Charlie Coyle,31,1,69,23,31,54,36,4,1085,828,102,154,17,6,0,4,0,24,4,3,4,1,41,10,3,8,1,18.5,1.105,1.490,2.595,1.070,1.511,2.582,3.062,2.041,5.103,0.333,0.449,0.783,131,17.6,104,48,654,616,51.50
Jared McCann,27,1,65,27,26,53,23,-4,995,770,139,84,16,9,2,3,1,17,9,0,4,1,33,18,2,7,2,34.0,1.503,1.447,2.950,1.150,1.222,2.372,3.563,3.563,7.126,0.415,0.400,0.815,168,16.1,40,19,106,101,51.21
Wyatt Johnston,20,1,69,26,27,53,30,3,1019,830,105,84,21,3,2,2,0,21,6,0,5,2,42,9,2,7,2,17.0,1.330,1.381,2.712,1.319,1.319,2.638,1.490,2.979,4.469,0.377,0.391,0.768,178,14.6,41,33,267,265,50.19
Matthew Boldy,22,1,61,24,29,53,42,5,1118,875,235,8,16,8,0,6,1,20,9,0,5,1,36,17,0,11,2,32.1,1.266,1.530,2.796,1.079,1.349,2.428,2.009,2.260,4.268,0.393,0.475,0.869,178,13.5,27,24,27,40,40.30
Cole Caufield,22,1,67,20,33,53,16,-8,1164,941,223,0,12,8,0,6,3,21,12,0,4,2,33,20,0,10,5,37.7,0.922,1.522,2.444,0.685,1.198,1.883,1.927,2.890,4.817,0.299,0.493,0.791,259,7.7,49,14,6,7,46.15
Mark Stone,31,1,56,16,37,53,22,1,1164,845,223,95,10,4,2,5,1,25,10,2,5,1,35,14,4,10,2,26.4,0.883,2.043,2.926,0.760,1.901,2.661,1.150,2.875,4.025,0.286,0.661,0.946,117,13.7,35,40,0,4,0.00
Seth Jarvis,21,1,67,22,30,52,12,6,1119,811,184,122,12,9,1,5,0,23,6,1,5,1,35,15,2,10,1,28.8,1.056,1.440,2.496,0.794,1.522,2.316,2.622,1.748,4.369,0.328,0.448,0.776,144,15.3,103,45,136,165,45.18
Blake Coleman,32,1,67,28,23,51,74,24,1030,877,56,96,22,2,4,5,0,21,0,2,1,0,43,2,6,6,0,3.9,1.460,1.200,2.660,1.347,1.285,2.632,1.910,0.000,1.910,0.418,0.343,0.761,159,17.6,107,50,24,35,40.68
Dylan Strome,26,1,66,22,29,51,20,-10,1052,869,181,1,17,5,0,4,2,17,12,0,4,1,34,17,0,8,3,33.3,1.140,1.503,2.643,1.066,1.066,2.132,1.505,3.612,5.117,0.333,0.439,0.773,138,15.9,9,49,527,491,51.77
Nico Hischier,24,1,56,21,30,51,10,1,1148,867,203,77,15,5,1,2,0,23,7,0,6,1,38,12,1,8,1,23.5,1.175,1.679,2.853,1.111,1.704,2.815,1.581,2.214,3.795,0.375,0.536,0.911,147,14.3,36,33,599,463,56.40
Connor Bedard,18,1,53,20,31,51,18,-37,1173,956,216,0,17,3,0,2,1,16,15,0,3,1,33,18,0,5,2,35.3,1.158,1.795,2.953,1.208,1.137,2.345,0.940,4.702,5.643,0.377,0.585,0.962,163,12.3,40,21,175,272,39.15
Frank Vatrano,29,1,67,29,21,50,71,-22,1098,829,148,120,16,11,2,7,2,14,6,1,2,1,30,17,3,9,3,34.0,1.419,1.027,2.446,1.036,0.906,1.942,3.983,2.173,6.156,0.433,0.313,0.746,210,13.8,126,66,6,13,31.58
Yegor Sharangovich,25,1,67,28,22,50,6,-13,1032,801,136,95,21,4,3,4,1,13,6,3,5,0,34,10,6,9,1,20.0,1.457,1.145,2.601,1.408,0.871,2.279,1.579,2.369,3.948,0.418,0.328,0.746,147,19.1,10,40,97,161,37.60
Drake Batherson,25,1,65,23,27,50,38,-5,1065,890,174,1,18,5,0,3,1,18,9,0,6,2,36,14,0,9,3,28.0,1.196,1.404,2.599,1.120,1.120,2.240,1.590,2.862,4.453,0.354,0.415,0.769,155,14.8,81,32,37,53,41.11
Jordan Kyrou,25,1,67,21,29,50,20,-12,1105,929,176,0,16,5,0,3,0,18,11,0,4,1,34,16,0,7,1,32.0,1.020,1.409,2.430,0.925,1.040,1.965,1.526,3.357,4.883,0.313,0.433,0.746,204,10.3,24,29,2,5,28.57
Jack Eichel,27,1,47,20,30,50,10,3,1237,865,250,122,13,7,0,5,2,21,8,1,5,2,34,15,1,10,4,30.0,1.238,1.857,3.095,1.151,1.859,3.010,2.142,2.448,4.591,0.426,0.638,1.064,196,10.2,21,47,316,391,44.70
Alexander Ovechkin,38,1,63,19,31,50,16,-21,1153,868,285,0,11,8,0,3,1,18,13,0,5,1,29,21,0,8,2,42.0,0.941,1.536,2.477,0.724,1.185,1.909,1.604,2.606,4.210,0.302,0.492,0.794,220,8.6,122,20,0,2,0.00
Evgeni Malkin,37,1,66,19,31,50,54,0,1125,910,213,1,16,3,0,2,0,21,10,0,4,2,37,13,0,6,2,26.0,0.921,1.503,2.424,0.958,1.258,2.216,0.768,2.560,3.328,0.288,0.470,0.758,159,12.0,22,32,309,319,49.20
Casey Mittelstadt,25,1,66,15,35,50,28,16,1090,933,149,6,13,2,0,1,0,29,6,0,6,1,42,8,0,7,1,16.0,0.751,1.751,2.502,0.759,1.694,2.453,0.729,2.186,2.915,0.227,0.530,0.758,106,14.2,15,24,451,507,47.08
Rasmus Dahlin,23,0,67,15,35,50,44,-8,1545,1287,188,69,10,5,0,2,1,21,14,0,4,1,31,19,0,6,2,38.0,0.521,1.217,1.738,0.417,0.876,1.293,1.428,3.998,5.426,0.224,0.522,0.746,194,7.7,157,128,0,0,0.00
Johnny Gaudreau,30,1,67,11,39,50,10,-16,1142,956,185,0,10,1,0,2,1,26,13,0,5,1,36,14,0,7,2,28.0,0.517,1.834,2.351,0.562,1.460,2.022,0.289,3.757,4.046,0.164,0.582,0.746,132,8.3,2,17,0,1,0.00
Pavel Buchnevich,28,1,65,24,25,49,44,5,1186,899,187,99,15,7,2,5,2,20,4,1,6,1,35,11,3,11,3,22.4,1.120,1.167,2.287,0.923,1.231,2.154,2.070,1.183,3.252,0.369,0.385,0.754,171,14.0,38,21,25,47,34.72
Quinton Byfield,21,1,65,19,30,49,26,17,995,843,151,1,14,5,0,4,0,23,7,0,5,0,37,12,0,9,0,24.5,1.057,1.668,2.725,0.920,1.511,2.430,1.831,2.563,4.394,0.292,0.462,0.754,133,14.3,49,15,32,44,42.11
Mason Marchment,28,1,68,19,30,49,46,21,902,817,83,1,14,5,0,2,0,25,5,0,4,0,39,10,0,6,0,20.4,1.115,1.761,2.876,0.907,1.619,2.525,3.178,3.178,6.356,0.279,0.441,0.721,121,15.7,99,26,3,5,37.50
Morgan Rielly,29,0,61,7,42,49,27,3,1434,1242,153,38,6,1,0,0,0,27,15,0,9,5,33,16,0,9,5,32.7,0.288,1.728,2.016,0.285,1.282,1.567,0.385,5.777,6.162,0.115,0.689,0.803,161,4.4,83,114,0,0,0.00
John Tavares,33,1,64,21,27,48,20,-2,1077,902,174,0,14,7,0,5,1,19,8,0,2,0,33,15,0,7,1,31.3,1.096,1.410,2.506,0.873,1.185,2.058,2.256,2.578,4.834,0.328,0.422,0.750,226,9.3,97,32,643,429,59.98
Joel Farabee,23,1,68,21,27,48,35,-3,988,852,131,3,19,2,0,2,1,22,5,0,2,0,41,7,0,4,1,14.6,1.125,1.447,2.572,1.180,1.366,2.545,0.804,2.010,2.815,0.309,0.397,0.706,157,13.4,57,47,29,39,42.65
Nick Schmaltz,27,1,65,19,29,48,10,-20,1141,921,195,24,9,10,0,3,1,18,11,0,6,0,27,21,0,9,1,43.8,0.922,1.408,2.330,0.541,1.082,1.623,2.835,3.119,5.954,0.292,0.446,0.738,134,14.2,14,38,146,193,43.07
Oliver Bjorkstrand,28,1,66,18,30,48,6,-19,980,847,133,0,11,7,0,3,0,17,13,0,4,2,28,20,0,7,2,41.7,1.001,1.668,2.669,0.708,1.095,1.803,2.858,5.309,8.167,0.273,0.455,0.727,160,11.3,52,21,9,13,40.91
Valeri Nichushkin,28,1,44,25,22,47,18,9,1305,949,236,118,10,15,0,6,2,16,4,2,5,0,26,19,2,11,2,40.4,1.567,1.379,2.946,0.861,1.378,2.240,5.190,1.384,6.574,0.568,0.500,1.068,139,18.0,61,19,2,5,28.57
Teuvo Teräväinen,29,1,66,21,26,47,10,15,994,758,135,99,12,8,1,3,0,17,7,2,7,1,29,15,3,10,1,31.9,1.152,1.427,2.579,0.863,1.222,2.085,3.215,2.813,6.029,0.318,0.394,0.712,124,16.9,15,21,63,74,45.99
Nikolaj Ehlers,27,1,66,19,28,47,23,23,966,825,140,0,19,0,0,5,1,23,5,0,5,0,42,5,0,10,1,10.6,1.072,1.580,2.652,1.256,1.520,2.776,0.000,1.936,1.936,0.288,0.424,0.712,187,10.2,23,31,3,9,25.00
Michael Matheson,29,0,67,9,38,47,52,-30,1532,1126,228,176,4,5,0,0,0,19,19,0,4,3,23,24,0,4,3,51.1,0.316,1.332,1.648,0.191,0.906,1.097,1.174,4.461,5.635,0.134,0.567,0.701,159,5.7,57,139,0,0,0.00
Kyle Connor,27,1,50,28,18,46,2,-2,1194,989,196,8,24,4,0,9,2,7,11,0,5,1,31,15,0,14,3,32.6,1.687,1.085,2.772,1.746,0.509,2.255,1.468,4.037,5.505,0.560,0.360,0.920,175,16.0,13,16,2,5,28.57
